case,task,subtask,score,value,alg_number,alg_name,phase
79,braintumor,BRATS_L1,HSD,0.95095336,1,BCVuniandes,1
79,braintumor,BRATS_L2,HSD,0.76304495,1,BCVuniandes,1
79,braintumor,BRATS_L3,HSD,0.90892684,1,BCVuniandes,1
80,braintumor,BRATS_L1,DCS,0.22402964842244,1,BCVuniandes,1
80,braintumor,BRATS_L2,DCS,0.58013327033676,1,BCVuniandes,1
80,braintumor,BRATS_L3,DCS,0.507382032230049,1,BCVuniandes,1
80,braintumor,BRATS_L1,HSD,0.51355624,1,BCVuniandes,1
80,braintumor,BRATS_L2,HSD,0.9410823,1,BCVuniandes,1
80,braintumor,BRATS_L3,HSD,0.9410647,1,BCVuniandes,1
81,braintumor,BRATS_L1,DCS,0.770331504889101,1,BCVuniandes,1
81,braintumor,BRATS_L2,DCS,0.574855789433472,1,BCVuniandes,1
81,braintumor,BRATS_L3,DCS,0.756018575537379,1,BCVuniandes,1
81,braintumor,BRATS_L1,HSD,0.7046069,1,BCVuniandes,1
81,braintumor,BRATS_L2,HSD,0.7338283,1,BCVuniandes,1
81,braintumor,BRATS_L3,HSD,0.9334693,1,BCVuniandes,1
82,braintumor,BRATS_L1,DCS,0.868168102777864,1,BCVuniandes,1
82,braintumor,BRATS_L2,DCS,0.692476014139034,1,BCVuniandes,1
82,braintumor,BRATS_L3,DCS,0.854844575917754,1,BCVuniandes,1
82,braintumor,BRATS_L1,HSD,0.96639156,1,BCVuniandes,1
82,braintumor,BRATS_L2,HSD,0.7301173,1,BCVuniandes,1
82,braintumor,BRATS_L3,HSD,0.9844625,1,BCVuniandes,1
83,braintumor,BRATS_L1,DCS,0.868530779490754,1,BCVuniandes,1
83,braintumor,BRATS_L2,DCS,0.21100312963268,1,BCVuniandes,1
83,braintumor,BRATS_L3,DCS,0.86033673751035,1,BCVuniandes,1
83,braintumor,BRATS_L1,HSD,0.98081756,1,BCVuniandes,1
83,braintumor,BRATS_L2,HSD,0.46407765,1,BCVuniandes,1
83,braintumor,BRATS_L3,HSD,0.9997154,1,BCVuniandes,1
84,braintumor,BRATS_L1,DCS,0.774896353329385,1,BCVuniandes,1
84,braintumor,BRATS_L2,DCS,0.455383326351068,1,BCVuniandes,1
84,braintumor,BRATS_L3,DCS,0.565196126381688,1,BCVuniandes,1
84,braintumor,BRATS_L1,HSD,0.9170935,1,BCVuniandes,1
84,braintumor,BRATS_L2,HSD,0.8218463,1,BCVuniandes,1
84,braintumor,BRATS_L3,HSD,0.9878908,1,BCVuniandes,1
85,braintumor,BRATS_L1,DCS,0.850348613270991,1,BCVuniandes,1
85,braintumor,BRATS_L3,DCS,0.516007532956685,1,BCVuniandes,1
85,braintumor,BRATS_L1,HSD,0.94147503,1,BCVuniandes,1
85,braintumor,BRATS_L3,HSD,0.85954636,1,BCVuniandes,1
86,braintumor,BRATS_L1,DCS,0.949337706281108,1,BCVuniandes,1
86,braintumor,BRATS_L2,DCS,0.682714617169374,1,BCVuniandes,1
86,braintumor,BRATS_L3,DCS,0.90841464592793,1,BCVuniandes,1
86,braintumor,BRATS_L1,HSD,0.99669844,1,BCVuniandes,1
86,braintumor,BRATS_L2,HSD,0.8784864,1,BCVuniandes,1
86,braintumor,BRATS_L3,HSD,1,1,BCVuniandes,1
87,braintumor,BRATS_L1,DCS,0.637733919008364,1,BCVuniandes,1
87,braintumor,BRATS_L2,DCS,0.0180878552971576,1,BCVuniandes,1
87,braintumor,BRATS_L3,DCS,0.765506807866868,1,BCVuniandes,1
87,braintumor,BRATS_L1,HSD,0.9052455,1,BCVuniandes,1
87,braintumor,BRATS_L2,HSD,0.3618553,1,BCVuniandes,1
87,braintumor,BRATS_L3,HSD,0.8956466,1,BCVuniandes,1
88,braintumor,BRATS_L1,DCS,0.856359877170017,1,BCVuniandes,1
88,braintumor,BRATS_L2,DCS,0.644385571632362,1,BCVuniandes,1
88,braintumor,BRATS_L3,DCS,0.885825016955721,1,BCVuniandes,1
88,braintumor,BRATS_L1,HSD,0.99408835,1,BCVuniandes,1
88,braintumor,BRATS_L2,HSD,0.7394698,1,BCVuniandes,1
88,braintumor,BRATS_L3,HSD,0.99989164,1,BCVuniandes,1
89,braintumor,BRATS_L1,DCS,0.747902461344116,1,BCVuniandes,1
89,braintumor,BRATS_L2,DCS,0.0553923100969053,1,BCVuniandes,1
89,braintumor,BRATS_L3,DCS,0.855192719486081,1,BCVuniandes,1
89,braintumor,BRATS_L1,HSD,0.9394351,1,BCVuniandes,1
89,braintumor,BRATS_L2,HSD,0.39657518,1,BCVuniandes,1
89,braintumor,BRATS_L3,HSD,0.99671346,1,BCVuniandes,1
90,braintumor,BRATS_L1,DCS,0.774616706317737,1,BCVuniandes,1
90,braintumor,BRATS_L2,DCS,0.169993346640053,1,BCVuniandes,1
90,braintumor,BRATS_L3,DCS,0.849645864703586,1,BCVuniandes,1
90,braintumor,BRATS_L1,HSD,0.9472397,1,BCVuniandes,1
90,braintumor,BRATS_L2,HSD,0.43215817,1,BCVuniandes,1
90,braintumor,BRATS_L3,HSD,0.95803976,1,BCVuniandes,1
91,braintumor,BRATS_L1,DCS,0.810731543811625,1,BCVuniandes,1
91,braintumor,BRATS_L2,DCS,0.0210867802108678,1,BCVuniandes,1
91,braintumor,BRATS_L3,DCS,0.673678713960688,1,BCVuniandes,1
91,braintumor,BRATS_L1,HSD,0.9865367,1,BCVuniandes,1
91,braintumor,BRATS_L2,HSD,0.13729739,1,BCVuniandes,1
91,braintumor,BRATS_L3,HSD,0.89343435,1,BCVuniandes,1
92,braintumor,BRATS_L1,DCS,0.829201482800038,1,BCVuniandes,1
92,braintumor,BRATS_L2,DCS,0.231357235830079,1,BCVuniandes,1
92,braintumor,BRATS_L3,DCS,0.822488255796333,1,BCVuniandes,1
92,braintumor,BRATS_L1,HSD,0.9259298,1,BCVuniandes,1
92,braintumor,BRATS_L2,HSD,0.63468885,1,BCVuniandes,1
92,braintumor,BRATS_L3,HSD,0.9858961,1,BCVuniandes,1
93,braintumor,BRATS_L1,DCS,0.565320665083135,1,BCVuniandes,1
93,braintumor,BRATS_L2,DCS,0.345949327494526,1,BCVuniandes,1
93,braintumor,BRATS_L3,DCS,0.846194643330682,1,BCVuniandes,1
93,braintumor,BRATS_L1,HSD,0.894458,1,BCVuniandes,1
93,braintumor,BRATS_L2,HSD,0.9778635,1,BCVuniandes,1
93,braintumor,BRATS_L3,HSD,0.99993473,1,BCVuniandes,1
94,braintumor,BRATS_L1,DCS,0.725008830801837,1,BCVuniandes,1
94,braintumor,BRATS_L3,DCS,0.871382636655949,1,BCVuniandes,1
94,braintumor,BRATS_L1,HSD,0.98347676,1,BCVuniandes,1
94,braintumor,BRATS_L3,HSD,1,1,BCVuniandes,1
95,braintumor,BRATS_L1,DCS,0.726487063216858,1,BCVuniandes,1
95,braintumor,BRATS_L2,DCS,0.00407747196738022,1,BCVuniandes,1
95,braintumor,BRATS_L3,DCS,0.8032,1,BCVuniandes,1
95,braintumor,BRATS_L1,HSD,0.97432625,1,BCVuniandes,1
95,braintumor,BRATS_L2,HSD,0.3625165,1,BCVuniandes,1
95,braintumor,BRATS_L3,HSD,0.9990833,1,BCVuniandes,1
96,braintumor,BRATS_L1,DCS,0.694526736001681,1,BCVuniandes,1
96,braintumor,BRATS_L1,HSD,0.9443283,1,BCVuniandes,1
97,braintumor,BRATS_L1,DCS,0.692587382892327,1,BCVuniandes,1
97,braintumor,BRATS_L1,HSD,0.9288087,1,BCVuniandes,1
98,braintumor,BRATS_L1,DCS,0.776047965171786,1,BCVuniandes,1
98,braintumor,BRATS_L1,HSD,0.9167601,1,BCVuniandes,1
99,braintumor,BRATS_L1,DCS,0.823218452066938,1,BCVuniandes,1
99,braintumor,BRATS_L1,HSD,0.9424204,1,BCVuniandes,1
100,braintumor,BRATS_L1,DCS,0.762274507847002,1,BCVuniandes,1
100,braintumor,BRATS_L2,DCS,0.00123039064903107,1,BCVuniandes,1
100,braintumor,BRATS_L3,DCS,0.762007555315704,1,BCVuniandes,1
100,braintumor,BRATS_L1,HSD,0.93116105,1,BCVuniandes,1
100,braintumor,BRATS_L2,HSD,0.113779396,1,BCVuniandes,1
100,braintumor,BRATS_L3,HSD,0.9867251,1,BCVuniandes,1
101,braintumor,BRATS_L1,DCS,0.853148912671908,1,BCVuniandes,1
101,braintumor,BRATS_L2,DCS,0.0130633572828217,1,BCVuniandes,1
101,braintumor,BRATS_L3,DCS,0.634306869600987,1,BCVuniandes,1
101,braintumor,BRATS_L1,HSD,0.98592955,1,BCVuniandes,1
101,braintumor,BRATS_L2,HSD,0.1493165,1,BCVuniandes,1
101,braintumor,BRATS_L3,HSD,0.9933911,1,BCVuniandes,1
102,braintumor,BRATS_L1,DCS,0.643074506724256,1,BCVuniandes,1
102,braintumor,BRATS_L2,DCS,0,1,BCVuniandes,1
102,braintumor,BRATS_L1,HSD,0.7006484,1,BCVuniandes,1
102,braintumor,BRATS_L2,HSD,0,1,BCVuniandes,1
103,braintumor,BRATS_L1,DCS,0.272270782964478,1,BCVuniandes,1
103,braintumor,BRATS_L2,DCS,0,1,BCVuniandes,1
103,braintumor,BRATS_L1,HSD,0.8678554,1,BCVuniandes,1
103,braintumor,BRATS_L2,HSD,0,1,BCVuniandes,1
104,braintumor,BRATS_L1,DCS,0.569301621348811,1,BCVuniandes,1
104,braintumor,BRATS_L2,DCS,0,1,BCVuniandes,1
104,braintumor,BRATS_L3,DCS,0.619794483504597,1,BCVuniandes,1
104,braintumor,BRATS_L1,HSD,0.86529636,1,BCVuniandes,1
104,braintumor,BRATS_L2,HSD,0.015403045,1,BCVuniandes,1
104,braintumor,BRATS_L3,HSD,0.99095684,1,BCVuniandes,1
105,braintumor,BRATS_L1,DCS,0.884448380894774,1,BCVuniandes,1
105,braintumor,BRATS_L2,DCS,0.918408443858065,1,BCVuniandes,1
105,braintumor,BRATS_L3,DCS,0.673706127305176,1,BCVuniandes,1
105,braintumor,BRATS_L1,HSD,0.9965778,1,BCVuniandes,1
105,braintumor,BRATS_L2,HSD,1,1,BCVuniandes,1
105,braintumor,BRATS_L3,HSD,0.9636306,1,BCVuniandes,1
106,braintumor,BRATS_L1,DCS,0.868744220754992,1,BCVuniandes,1
106,braintumor,BRATS_L2,DCS,0.131336405529954,1,BCVuniandes,1
106,braintumor,BRATS_L3,DCS,0.780053428317008,1,BCVuniandes,1
106,braintumor,BRATS_L1,HSD,0.96277344,1,BCVuniandes,1
106,braintumor,BRATS_L2,HSD,0.70257413,1,BCVuniandes,1
106,braintumor,BRATS_L3,HSD,0.9918375,1,BCVuniandes,1
107,braintumor,BRATS_L1,DCS,0.864528934993738,1,BCVuniandes,1
107,braintumor,BRATS_L2,DCS,0.733417561591914,1,BCVuniandes,1
107,braintumor,BRATS_L3,DCS,0.848571941799892,1,BCVuniandes,1
107,braintumor,BRATS_L1,HSD,0.9689011,1,BCVuniandes,1
107,braintumor,BRATS_L2,HSD,0.99720365,1,BCVuniandes,1
107,braintumor,BRATS_L3,HSD,0.98721784,1,BCVuniandes,1
108,braintumor,BRATS_L1,DCS,0.65559998576124,1,BCVuniandes,1
108,braintumor,BRATS_L2,DCS,0.299299803212668,1,BCVuniandes,1
108,braintumor,BRATS_L1,HSD,0.9109472,1,BCVuniandes,1
108,braintumor,BRATS_L2,HSD,0.6426097,1,BCVuniandes,1
109,braintumor,BRATS_L1,DCS,0.61971697666714,1,BCVuniandes,1
109,braintumor,BRATS_L2,DCS,0.258216753750211,1,BCVuniandes,1
109,braintumor,BRATS_L3,DCS,0.649467376830892,1,BCVuniandes,1
109,braintumor,BRATS_L1,HSD,0.91074014,1,BCVuniandes,1
109,braintumor,BRATS_L2,HSD,0.7067796,1,BCVuniandes,1
109,braintumor,BRATS_L3,HSD,0.87450886,1,BCVuniandes,1
110,braintumor,BRATS_L1,DCS,0.90935732937574,1,BCVuniandes,1
110,braintumor,BRATS_L2,DCS,0.385745216220961,1,BCVuniandes,1
110,braintumor,BRATS_L3,DCS,0.308246308966511,1,BCVuniandes,1
110,braintumor,BRATS_L1,HSD,0.9664134,1,BCVuniandes,1
110,braintumor,BRATS_L2,HSD,0.5959286,1,BCVuniandes,1
110,braintumor,BRATS_L3,HSD,0.6628419,1,BCVuniandes,1
111,braintumor,BRATS_L1,DCS,0.871822503411056,1,BCVuniandes,1
111,braintumor,BRATS_L2,DCS,0.733861834654587,1,BCVuniandes,1
111,braintumor,BRATS_L3,DCS,0.823195760877677,1,BCVuniandes,1
111,braintumor,BRATS_L1,HSD,0.9828466,1,BCVuniandes,1
111,braintumor,BRATS_L2,HSD,0.974446,1,BCVuniandes,1
111,braintumor,BRATS_L3,HSD,0.98978484,1,BCVuniandes,1
112,braintumor,BRATS_L1,DCS,0.598559352695458,1,BCVuniandes,1
112,braintumor,BRATS_L2,DCS,0,1,BCVuniandes,1
112,braintumor,BRATS_L3,DCS,0.912988650693569,1,BCVuniandes,1
112,braintumor,BRATS_L1,HSD,0.7850123,1,BCVuniandes,1
112,braintumor,BRATS_L2,HSD,0,1,BCVuniandes,1
112,braintumor,BRATS_L3,HSD,0.95705914,1,BCVuniandes,1
113,braintumor,BRATS_L1,DCS,0.933219220560145,1,BCVuniandes,1
113,braintumor,BRATS_L2,DCS,0.34737747205503,1,BCVuniandes,1
113,braintumor,BRATS_L3,DCS,0.918536735321242,1,BCVuniandes,1
113,braintumor,BRATS_L1,HSD,0.9887322,1,BCVuniandes,1
113,braintumor,BRATS_L2,HSD,0.81300175,1,BCVuniandes,1
113,braintumor,BRATS_L3,HSD,0.9779018,1,BCVuniandes,1
114,braintumor,BRATS_L1,DCS,0.93168880455408,1,BCVuniandes,1
114,braintumor,BRATS_L2,DCS,0.789701665548167,1,BCVuniandes,1
114,braintumor,BRATS_L3,DCS,0.90286577061993,1,BCVuniandes,1
114,braintumor,BRATS_L1,HSD,0.99314785,1,BCVuniandes,1
114,braintumor,BRATS_L2,HSD,0.8689125,1,BCVuniandes,1
114,braintumor,BRATS_L3,HSD,0.99690217,1,BCVuniandes,1
115,braintumor,BRATS_L1,DCS,0.81399484429495,1,BCVuniandes,1
115,braintumor,BRATS_L2,DCS,0.673409787021868,1,BCVuniandes,1
115,braintumor,BRATS_L3,DCS,0.776926636162665,1,BCVuniandes,1
115,braintumor,BRATS_L1,HSD,0.85984033,1,BCVuniandes,1
115,braintumor,BRATS_L2,HSD,0.9159178,1,BCVuniandes,1
115,braintumor,BRATS_L3,HSD,0.9919995,1,BCVuniandes,1
116,braintumor,BRATS_L1,DCS,0.91635195066177,1,BCVuniandes,1
116,braintumor,BRATS_L2,DCS,0.555871032872736,1,BCVuniandes,1
116,braintumor,BRATS_L3,DCS,0.689080652994135,1,BCVuniandes,1
116,braintumor,BRATS_L1,HSD,0.9786648,1,BCVuniandes,1
116,braintumor,BRATS_L2,HSD,0.9822887,1,BCVuniandes,1
116,braintumor,BRATS_L3,HSD,0.9816029,1,BCVuniandes,1
117,braintumor,BRATS_L1,DCS,0.816196107088288,1,BCVuniandes,1
117,braintumor,BRATS_L2,DCS,0.0462724935732648,1,BCVuniandes,1
117,braintumor,BRATS_L3,DCS,0.661243272114713,1,BCVuniandes,1
117,braintumor,BRATS_L1,HSD,0.8804357,1,BCVuniandes,1
117,braintumor,BRATS_L2,HSD,0.8301409,1,BCVuniandes,1
117,braintumor,BRATS_L3,HSD,0.9864771,1,BCVuniandes,1
118,braintumor,BRATS_L1,DCS,0.805012245827875,1,BCVuniandes,1
118,braintumor,BRATS_L2,DCS,0.500880162491537,1,BCVuniandes,1
118,braintumor,BRATS_L3,DCS,0.607106598984772,1,BCVuniandes,1
118,braintumor,BRATS_L1,HSD,0.92941844,1,BCVuniandes,1
118,braintumor,BRATS_L2,HSD,0.89468503,1,BCVuniandes,1
118,braintumor,BRATS_L3,HSD,0.97559613,1,BCVuniandes,1
119,braintumor,BRATS_L1,DCS,0.812198713672578,1,BCVuniandes,1
119,braintumor,BRATS_L2,DCS,0.744533892249798,1,BCVuniandes,1
119,braintumor,BRATS_L3,DCS,0.554036814288318,1,BCVuniandes,1
119,braintumor,BRATS_L1,HSD,0.9420597,1,BCVuniandes,1
119,braintumor,BRATS_L2,HSD,0.96763474,1,BCVuniandes,1
119,braintumor,BRATS_L3,HSD,0.91174984,1,BCVuniandes,1
120,braintumor,BRATS_L1,DCS,0.624627875507442,1,BCVuniandes,1
120,braintumor,BRATS_L2,DCS,0.72004045171077,1,BCVuniandes,1
120,braintumor,BRATS_L3,DCS,0.789479155837405,1,BCVuniandes,1
120,braintumor,BRATS_L1,HSD,0.8278798,1,BCVuniandes,1
120,braintumor,BRATS_L2,HSD,0.9984017,1,BCVuniandes,1
120,braintumor,BRATS_L3,HSD,1,1,BCVuniandes,1
121,braintumor,BRATS_L1,DCS,0.807074808529883,1,BCVuniandes,1
121,braintumor,BRATS_L3,DCS,0.0350877192982456,1,BCVuniandes,1
121,braintumor,BRATS_L1,HSD,0.9211797,1,BCVuniandes,1
121,braintumor,BRATS_L3,HSD,0.6315921,1,BCVuniandes,1
122,braintumor,BRATS_L1,DCS,0.810624316606333,1,BCVuniandes,1
122,braintumor,BRATS_L3,DCS,0.0346646571213263,1,BCVuniandes,1
122,braintumor,BRATS_L1,HSD,0.9339706,1,BCVuniandes,1
122,braintumor,BRATS_L3,HSD,0.35635108,1,BCVuniandes,1
123,braintumor,BRATS_L1,DCS,0.493167760773395,1,BCVuniandes,1
123,braintumor,BRATS_L3,DCS,0.64972972972973,1,BCVuniandes,1
123,braintumor,BRATS_L1,HSD,0.61479086,1,BCVuniandes,1
123,braintumor,BRATS_L3,HSD,0.89735097,1,BCVuniandes,1
124,braintumor,BRATS_L1,DCS,0.72985623313401,1,BCVuniandes,1
124,braintumor,BRATS_L2,DCS,0.217687074829932,1,BCVuniandes,1
124,braintumor,BRATS_L3,DCS,0.759884974838246,1,BCVuniandes,1
124,braintumor,BRATS_L1,HSD,0.8635451,1,BCVuniandes,1
124,braintumor,BRATS_L2,HSD,0.8256826,1,BCVuniandes,1
124,braintumor,BRATS_L3,HSD,0.99127716,1,BCVuniandes,1
125,braintumor,BRATS_L1,DCS,0.715391717304594,1,BCVuniandes,1
125,braintumor,BRATS_L2,DCS,0.334106095731624,1,BCVuniandes,1
125,braintumor,BRATS_L3,DCS,0.571492604213357,1,BCVuniandes,1
125,braintumor,BRATS_L1,HSD,0.8480993,1,BCVuniandes,1
125,braintumor,BRATS_L2,HSD,0.5160133,1,BCVuniandes,1
125,braintumor,BRATS_L3,HSD,0.6850934,1,BCVuniandes,1
126,braintumor,BRATS_L1,DCS,0.886591283975999,1,BCVuniandes,1
126,braintumor,BRATS_L2,DCS,0.154358161648178,1,BCVuniandes,1
126,braintumor,BRATS_L3,DCS,0.887516586710217,1,BCVuniandes,1
126,braintumor,BRATS_L1,HSD,0.99069494,1,BCVuniandes,1
126,braintumor,BRATS_L2,HSD,0.6465154,1,BCVuniandes,1
126,braintumor,BRATS_L3,HSD,0.999969,1,BCVuniandes,1
127,braintumor,BRATS_L1,DCS,0.577319587628866,1,BCVuniandes,1
127,braintumor,BRATS_L1,HSD,0.9112347,1,BCVuniandes,1
128,braintumor,BRATS_L1,DCS,0.619745136274999,1,BCVuniandes,1
128,braintumor,BRATS_L2,DCS,0.308270676691729,1,BCVuniandes,1
128,braintumor,BRATS_L3,DCS,0.683075221238938,1,BCVuniandes,1
128,braintumor,BRATS_L1,HSD,0.9019906,1,BCVuniandes,1
128,braintumor,BRATS_L2,HSD,0.9222218,1,BCVuniandes,1
128,braintumor,BRATS_L3,HSD,0.9905419,1,BCVuniandes,1
129,braintumor,BRATS_L1,DCS,0.734859925416834,1,BCVuniandes,1
129,braintumor,BRATS_L2,DCS,0.790277593305884,1,BCVuniandes,1
129,braintumor,BRATS_L3,DCS,0.745786272806255,1,BCVuniandes,1
129,braintumor,BRATS_L1,HSD,0.96323866,1,BCVuniandes,1
129,braintumor,BRATS_L2,HSD,0.9942153,1,BCVuniandes,1
129,braintumor,BRATS_L3,HSD,1,1,BCVuniandes,1
130,braintumor,BRATS_L1,DCS,0.888967029330245,1,BCVuniandes,1
130,braintumor,BRATS_L2,DCS,0.375325157933854,1,BCVuniandes,1
130,braintumor,BRATS_L3,DCS,0.820453052488822,1,BCVuniandes,1
130,braintumor,BRATS_L1,HSD,0.99045646,1,BCVuniandes,1
130,braintumor,BRATS_L2,HSD,0.7846955,1,BCVuniandes,1
130,braintumor,BRATS_L3,HSD,0.954096,1,BCVuniandes,1
131,braintumor,BRATS_L1,DCS,0.678842676311031,1,BCVuniandes,1
131,braintumor,BRATS_L2,DCS,0.371018906230174,1,BCVuniandes,1
131,braintumor,BRATS_L3,DCS,0.770764119601329,1,BCVuniandes,1
131,braintumor,BRATS_L1,HSD,0.8267658,1,BCVuniandes,1
131,braintumor,BRATS_L2,HSD,0.801164,1,BCVuniandes,1
131,braintumor,BRATS_L3,HSD,0.92468023,1,BCVuniandes,1
132,braintumor,BRATS_L1,DCS,0.791699831962501,1,BCVuniandes,1
132,braintumor,BRATS_L2,DCS,0.194945848375451,1,BCVuniandes,1
132,braintumor,BRATS_L3,DCS,0.669260700389105,1,BCVuniandes,1
132,braintumor,BRATS_L1,HSD,0.9149777,1,BCVuniandes,1
132,braintumor,BRATS_L2,HSD,0.7005206,1,BCVuniandes,1
132,braintumor,BRATS_L3,HSD,0.89907306,1,BCVuniandes,1
133,braintumor,BRATS_L1,DCS,0.645317220543807,1,BCVuniandes,1
133,braintumor,BRATS_L1,HSD,0.7927893,1,BCVuniandes,1
134,braintumor,BRATS_L1,DCS,0.718710436689788,1,BCVuniandes,1
134,braintumor,BRATS_L1,HSD,0.92905116,1,BCVuniandes,1
135,braintumor,BRATS_L1,DCS,0.467441860465116,1,BCVuniandes,1
135,braintumor,BRATS_L2,DCS,0.771807445265557,1,BCVuniandes,1
135,braintumor,BRATS_L3,DCS,0.599363803783693,1,BCVuniandes,1
135,braintumor,BRATS_L1,HSD,0.84883326,1,BCVuniandes,1
135,braintumor,BRATS_L2,HSD,0.99642396,1,BCVuniandes,1
135,braintumor,BRATS_L3,HSD,0.9980287,1,BCVuniandes,1
136,braintumor,BRATS_L1,DCS,0.779867892016083,1,BCVuniandes,1
136,braintumor,BRATS_L2,DCS,0.133333333333333,1,BCVuniandes,1
136,braintumor,BRATS_L3,DCS,0.842233999184672,1,BCVuniandes,1
136,braintumor,BRATS_L1,HSD,0.96245307,1,BCVuniandes,1
136,braintumor,BRATS_L2,HSD,0.69186527,1,BCVuniandes,1
136,braintumor,BRATS_L3,HSD,0.92698663,1,BCVuniandes,1
137,braintumor,BRATS_L1,DCS,0.733294381746056,1,BCVuniandes,1
137,braintumor,BRATS_L2,DCS,0.100401606425703,1,BCVuniandes,1
137,braintumor,BRATS_L3,DCS,0.737037037037037,1,BCVuniandes,1
137,braintumor,BRATS_L1,HSD,0.87250173,1,BCVuniandes,1
137,braintumor,BRATS_L2,HSD,0.59496766,1,BCVuniandes,1
137,braintumor,BRATS_L3,HSD,1,1,BCVuniandes,1
138,braintumor,BRATS_L1,DCS,0.739698205982434,1,BCVuniandes,1
138,braintumor,BRATS_L2,DCS,0.177076367527083,1,BCVuniandes,1
138,braintumor,BRATS_L3,DCS,0.272712062907813,1,BCVuniandes,1
138,braintumor,BRATS_L1,HSD,0.7844286,1,BCVuniandes,1
138,braintumor,BRATS_L2,HSD,0.40058893,1,BCVuniandes,1
138,braintumor,BRATS_L3,HSD,0.45835215,1,BCVuniandes,1
139,braintumor,BRATS_L1,DCS,0.824359998786248,1,BCVuniandes,1
139,braintumor,BRATS_L2,DCS,0.746501350356003,1,BCVuniandes,1
139,braintumor,BRATS_L3,DCS,0.812547663836494,1,BCVuniandes,1
139,braintumor,BRATS_L1,HSD,0.9568057,1,BCVuniandes,1
139,braintumor,BRATS_L2,HSD,0.9915425,1,BCVuniandes,1
139,braintumor,BRATS_L3,HSD,0.9811488,1,BCVuniandes,1
140,braintumor,BRATS_L1,DCS,0.862178380755572,1,BCVuniandes,1
140,braintumor,BRATS_L2,DCS,0.746516613076099,1,BCVuniandes,1
140,braintumor,BRATS_L3,DCS,0.760570697785948,1,BCVuniandes,1
140,braintumor,BRATS_L1,HSD,0.95516354,1,BCVuniandes,1
140,braintumor,BRATS_L2,HSD,0.95225,1,BCVuniandes,1
140,braintumor,BRATS_L3,HSD,0.98144704,1,BCVuniandes,1
141,braintumor,BRATS_L1,DCS,0.706867535287731,1,BCVuniandes,1
141,braintumor,BRATS_L1,HSD,0.8898698,1,BCVuniandes,1
142,braintumor,BRATS_L1,DCS,0.684679288811988,1,BCVuniandes,1
142,braintumor,BRATS_L2,DCS,0.100421348314607,1,BCVuniandes,1
142,braintumor,BRATS_L3,DCS,0.530337078651685,1,BCVuniandes,1
142,braintumor,BRATS_L1,HSD,0.92127264,1,BCVuniandes,1
142,braintumor,BRATS_L2,HSD,0.3744558,1,BCVuniandes,1
142,braintumor,BRATS_L3,HSD,0.96843153,1,BCVuniandes,1
143,braintumor,BRATS_L1,DCS,0.828978398264315,1,BCVuniandes,1
143,braintumor,BRATS_L2,DCS,0.709505118763404,1,BCVuniandes,1
143,braintumor,BRATS_L3,DCS,0.818745465338698,1,BCVuniandes,1
143,braintumor,BRATS_L1,HSD,0.96936226,1,BCVuniandes,1
143,braintumor,BRATS_L2,HSD,0.9862823,1,BCVuniandes,1
143,braintumor,BRATS_L3,HSD,0.999854,1,BCVuniandes,1
144,braintumor,BRATS_L1,DCS,0.642089824394498,1,BCVuniandes,1
144,braintumor,BRATS_L2,DCS,0.0217441591487393,1,BCVuniandes,1
144,braintumor,BRATS_L3,DCS,0.801883375588555,1,BCVuniandes,1
144,braintumor,BRATS_L1,HSD,0.9755125,1,BCVuniandes,1
144,braintumor,BRATS_L2,HSD,0.37730315,1,BCVuniandes,1
144,braintumor,BRATS_L3,HSD,0.98707104,1,BCVuniandes,1
145,braintumor,BRATS_L1,DCS,0.843896739012832,1,BCVuniandes,1
145,braintumor,BRATS_L2,DCS,0.251911515788245,1,BCVuniandes,1
145,braintumor,BRATS_L3,DCS,0.731651713487278,1,BCVuniandes,1
145,braintumor,BRATS_L1,HSD,0.9772178,1,BCVuniandes,1
145,braintumor,BRATS_L2,HSD,0.8807538,1,BCVuniandes,1
145,braintumor,BRATS_L3,HSD,0.9537066,1,BCVuniandes,1
146,braintumor,BRATS_L1,DCS,0.905880747182467,1,BCVuniandes,1
146,braintumor,BRATS_L2,DCS,0.852619010538338,1,BCVuniandes,1
146,braintumor,BRATS_L3,DCS,0.53135420027966,1,BCVuniandes,1
146,braintumor,BRATS_L1,HSD,0.97933894,1,BCVuniandes,1
146,braintumor,BRATS_L2,HSD,0.9946541,1,BCVuniandes,1
146,braintumor,BRATS_L3,HSD,0.9885362,1,BCVuniandes,1
147,braintumor,BRATS_L1,DCS,0.741344041215244,1,BCVuniandes,1
147,braintumor,BRATS_L2,DCS,0.052896725440806,1,BCVuniandes,1
147,braintumor,BRATS_L3,DCS,0.727705112960761,1,BCVuniandes,1
147,braintumor,BRATS_L1,HSD,0.8636605,1,BCVuniandes,1
147,braintumor,BRATS_L2,HSD,0.5711277,1,BCVuniandes,1
147,braintumor,BRATS_L3,HSD,0.95225155,1,BCVuniandes,1
148,braintumor,BRATS_L1,DCS,0.924389966460651,1,BCVuniandes,1
148,braintumor,BRATS_L2,DCS,0.487682032190956,1,BCVuniandes,1
148,braintumor,BRATS_L3,DCS,0.777127718291202,1,BCVuniandes,1
148,braintumor,BRATS_L1,HSD,0.9943985,1,BCVuniandes,1
148,braintumor,BRATS_L2,HSD,0.947108,1,BCVuniandes,1
148,braintumor,BRATS_L3,HSD,0.99987644,1,BCVuniandes,1
